id,unique_pixels,mask_pixels,confidence
b9e8bd58f7,170,10047.0,0.9900009802960494
a945ecdcc9,213,1136.0,0.20135280854818155
819ac703be,196,6683.0,0.9891187138515832
ce69bd4ece,213,0.0,1.0
e15f74cf8c,214,0.0,0.99715714145672
5fee7724fc,213,7056.0,0.9743162435055387
8c71fc1122,209,65.0,0.9912753651602784
baca775a49,187,5427.0,0.9851975296539555
a25158dec8,211,3776.0,0.9830408783452602
02d63087cc,193,0.0,1.0
7e0eddd4a7,165,9803.0,0.9942162533084992
039b7c2b74,133,0.0,1.0
a3d7e18515,221,2226.0,0.9827467895304381
14c9bc2545,183,6783.0,0.9901970395059307
065c6cd6ff,175,1808.0,0.9770610724438781
f68ae5fc4f,226,1467.0,0.9824527007156161
158372da81,206,6444.0,0.9887265954318204
1470cdc60c,128,1135.0,0.9897068914812274
98ef92da51,216,877.0,0.9306930693069307
0692b505d2,223,0.0,1.0
e8b694951f,188,10103.0,0.9943142829134398
cf8ed7e7b4,224,0.0,1.0
4c429ee782,215,226.0,0.714733849622586
e8e330c390,227,0.0,0.999019703950593
dcbc243dd1,245,0.0,1.0
875085ea47,211,9987.0,0.9954906381727282
494ce6d61d,205,7044.0,0.9454955396529752
1bc1ec2325,208,4988.0,0.967846289579453
f0256c5c19,209,0.0,1.0
79bb9dc447,1,0.0,1.0
8e132e492e,219,3147.0,0.9774531908636408
bccfd45fab,209,2936.0,0.9882364474071169
84634ba306,228,0.0,1.0
ba1ce90692,152,3759.0,0.9753945691598863
98d115e32d,237,0.0,1.0
167025be93,228,0.0,1.0
b6af3ba0e1,223,78.0,0.9976472894814233
23e0be0175,172,4859.0,0.9867660033330066
fa3d9abeb9,199,5922.0,0.9707871777276738
e25d3a27b1,157,168.0,0.9960788158023723
760e3d1750,223,7508.0,0.0
cd134bd0dd,225,6696.0,0.8371728261935104
ade7b0d2aa,222,0.0,1.0
0cd4ad5bae,202,0.0,1.0
871e2a367b,141,6796.0,0.985687677678659
4d4db48d0d,217,1866.0,0.9709832369375552
94eb08b688,232,0.0,1.0
9ffe9b70c4,166,0.0,1.0
4ce2883ba3,182,9370.0,0.9858837368885404
8851e4f0b2,204,0.0,1.0
b855245294,219,9703.0,0.9944123125183806
14241c27ef,176,0.0,1.0
3ccf3f7a15,188,9522.0,0.9868640329379472
36ddf39bf0,209,0.0,1.0
139a4307a3,209,0.0,1.0
fb09c214ae,232,9382.0,0.8986373884913244
fcf8a26d93,223,0.0,1.0
448427097b,206,8882.0,0.9220664640721498
7f45830e33,237,0.0,1.0
a52470ae8e,205,0.0,0.9844132928144299
dbaa639a96,224,492.0,0.9852955592588962
5513e388a6,222,0.0,0.8466816978727576
e0257b4c20,1,0.0,1.0
a03c96ed05,220,0.0,1.0
a5822773db,236,0.0,1.0
141d9f2d64,247,0.0,1.0
b8dc5ec60e,222,0.0,1.0
f63f03c926,1,0.0,1.0
ad5d638041,1,0.0,1.0
6868649862,182,1916.0,0.975492598764827
68709951de,202,19.0,0.9957847269875503
31982ce029,225,0.0,1.0
24421f34d4,188,5747.0,0.9772571316537594
55d1e72d35,206,4599.0,0.9899029506911087
182891f8a6,220,6602.0,0.983138907950201
6f18215e39,228,245.0,0.9915694539751004
1f150266cf,239,0.0,1.0
8f955e935c,210,0.0,1.0
1b346bfba2,212,493.0,0.718557004215273
9b24c1eb70,207,64.0,0.9814724046662092
1bc532153f,192,0.0,1.0
c147830d3d,144,5143.0,0.9677482599745123
d0257d7254,180,6374.0,0.9677482599745123
a45a69e464,216,65.0,0.9960788158023723
1af88d781e,224,0.0,1.0
241f5d63c5,163,9349.0,0.7860994020194099
acad5e495a,207,614.0,0.9881384178021763
7f9bb4a93a,161,2882.0,0.9848054112341927
951cf62d3d,223,0.0,1.0
0929430755,146,241.0,0.9926477796294481
dd8a561e4c,201,2880.0,0.9575531810606803
c79df71fb3,204,0.0,1.0
bd38ae781d,222,2538.0,0.9606901284187824
8720f13ca5,219,4985.0,0.96176845407313
47822df035,221,8674.0,0.98725615135771
d0f06eee13,208,0.0,0.0
b74fcab200,160,5053.0,0.9660817566905205
a1ac36929f,222,3670.0,0.9660817566905205
b0308268a8,194,0.0,1.0
81fde400a8,183,0.0,1.0
be5468a599,196,9720.0,0.9882364474071169
9e7a9ccc6f,221,6441.0,0.9768650132339967
49301c781c,232,0.0,1.0
37b5123c8f,185,7002.0,0.9846093520243113
4d7ff23978,197,364.0,0.9889226546417018
37ae46fab5,228,0.0,0.7216939515733751
4578fe28d8,232,0.0,1.0
0892b7c9f6,219,0.0,1.0
9c740fdea9,227,0.0,1.0
a1a950ce34,230,0.0,1.0
11994fcea5,220,5935.0,0.9618664836780708
75ba3f1b99,165,0.0,1.0
1cb6d0d0ce,201,0.0,1.0
398c678c04,209,0.0,1.0
21753d8ef6,203,7737.0,0.9876482697774728
f6a757cbf6,214,3044.0,0.985687677678659
8f57714896,182,10201.0,0.0
6a4c68f4bc,169,63.0,0.9972551710616606
d69d9cf365,237,0.0,0.42221350847956085
c5959875cd,162,9369.0,0.992353690814626
8b71ac9863,235,0.0,1.0
67840ed90a,202,9209.0,0.9826487599254975
1b1f719ff8,192,2541.0,0.9806881678266837
36e1d2c441,223,0.0,1.0
50d689da2c,193,5648.0,0.8246250367611019
3e6b6146a4,230,927.0,0.983432996765023
ec277da743,235,0.0,0.0
967e6213ce,188,8522.0,0.9852955592588962
825aa65d80,227,4201.0,0.935692579158906
cc09190dfb,220,0.0,1.0
c77bf07d42,179,4661.0,0.9255955298500147
f678d23811,208,11.0,0.9983334967160082
6e3d814fd3,212,0.0,1.0
aa2bcc866e,226,0.0,1.0
70a891a3b9,229,0.0,1.0
3c0ae755c9,211,0.0,1.0
3b1004b99a,196,0.0,0.13714341731202823
de672581da,162,203.0,0.9931379276541515
ffdef44e2a,166,161.0,0.9780413684932849
1dab5be479,195,6822.0,0.9845113224193707
2e749cfd59,227,49.0,0.9910793059503971
8aaf885cd3,200,5274.0,0.9904911283207529
92b7e5def2,175,9715.0,0.9901970395059307
713faefb03,216,0.0,1.0
fe3b576f13,181,6954.0,0.9850014704440742
be604488fd,239,0.0,1.0
29b017cb20,223,0.0,1.0
6ee73fdc3e,218,2779.0,0.9846093520243113
6997ae1756,167,524.0,0.9873541809626507
f20201155b,234,0.0,1.0
35714fa202,216,3309.0,0.9649054014312323
b96b1971eb,222,3135.0,0.9469659837270856
31ae66e986,145,5840.0,0.9829428487403196
c5d6fe7b88,222,0.0,1.0
ee4094ce85,224,0.0,1.0
80edfca7d3,211,0.0,1.0
3d64b5afb9,213,178.0,0.931869424566219
a8e3c96ae3,205,3415.0,0.980590138221743
463925cada,231,0.0,1.0
7e453c8ed7,150,115.0,0.9956866973826095
0b4d1f5071,232,0.0,1.0
d9475049de,210,0.0,1.0
ece2724f0a,207,5786.0,0.9806881678266837
34453e5f12,226,8447.0,0.9625526909126556
52b98a62e6,214,580.0,0.9257915890598961
2c22f20699,214,0.0,1.0
2dc58e4bd0,200,9464.0,0.6811096951279286
b344da6616,182,282.0,0.9864719145181845
5962b44f3d,187,8010.0,0.552985001470444
ddcd5701b2,226,8709.0,0.9766689540241152
c8479fe755,198,117.0,0.9155965101460641
a5c02f60cd,224,3390.0,0.9119694147632585
ffc8978fd2,245,0.0,1.0
8cf16aa0f5,217,0.0,1.0
945b8261c9,204,0.0,1.0
e0bc3d5a16,189,0.0,1.0
1917722d17,217,0.0,1.0
efec59e86f,222,0.0,1.0
48fa734394,204,577.0,0.9916674835800412
5fadeae354,206,0.0,1.0
2d2b303e07,193,9469.0,0.0
69ac72804f,235,0.0,1.0
226ba1773b,219,10201.0,0.0
0cbd2440cd,227,0.0,1.0
c9afe2f91e,174,0.0,1.0
90b7f38c5c,243,0.0,1.0
86aeea3b74,210,7668.0,0.0
bbf8b15a50,224,0.0,1.0
b3c8b426fb,241,0.0,1.0
3d64a3515d,222,0.0,1.0
66abc632b7,160,2984.0,0.9317713949612783
4a51c8b3bc,245,0.0,1.0
0b9874fd4f,222,0.0,1.0
ad65f9f2c8,168,0.0,1.0
d8b065d0eb,199,4537.0,0.9829428487403196
a4cede6f59,206,0.0,0.5659249093226154
67b499db6a,139,112.0,0.9969610822468385
d2557e5d59,217,2577.0,0.9689246152338006
2886fdf93f,217,0.0,1.0
b690245d77,209,3338.0,0.9785315165179884
68e3ae2fd2,174,0.0,1.0
bc22c76e09,197,10123.0,0.0
d87bfe2c9a,219,0.0,1.0
ce9b8cc11e,224,0.0,1.0
f5d30fbf24,202,0.0,1.0
7f5df12942,217,3318.0,0.9745123027154201
c1e2411006,182,8790.0,0.983138907950201
9238f8f461,241,0.0,1.0
5d934f890d,217,7473.0,0.9416723850602882
4aa5b85fb1,244,0.0,1.0
ee1312ac0e,190,1544.0,0.9784334869130478
b06aa2ee78,219,4362.0,0.979315753357514
717270753b,210,5208.0,0.9893147730614645
bf92688cf3,179,0.0,1.0
b83682118b,224,0.0,1.0
9bc0027019,201,274.0,0.9752965395549456
b2ef982b4b,229,2028.0,0.9594157435545535
fea530ed89,181,9708.0,0.9922556612096853
632d03fc18,227,0.0,1.0
849845be66,241,0.0,0.015194588765807274
ba47b8d963,192,9836.0,0.9953926085677874
01f2262bf6,201,683.0,0.9644152534065288
449a9e0c51,194,6009.0,0.5932751691010685
a443637ddf,209,1184.0,0.8443289873541809
bd853e7ecb,215,6063.0,0.9285364179982355
2deae378ef,213,1664.0,0.9637290461719439
a6b21886fa,197,9903.0,0.9693167336535634
520c426a43,202,0.0,1.0
0c59da2eea,194,0.0,1.0
8b217536f4,220,0.0,1.0
5432daa68e,161,4616.0,0.9887265954318204
da8f12fb9e,142,0.0,1.0
020b586ddf,224,0.0,1.0
5383a3f1ff,124,10183.0,0.9976472894814233
a9054ffba1,220,0.0,0.9097147338496225
78d559a80d,203,5389.0,0.9773551612587001
da1577ebcd,202,7728.0,0.9866679737280659
5256861a31,226,0.0,1.0
94b1dd298b,224,0.0,1.0
5f15393348,183,0.0,1.0
5d98069797,206,0.0,1.0
b9ffd8011c,223,0.0,1.0
985bcaf46f,224,3579.0,0.9697088520733261
502360ae46,137,9994.0,0.969120674443682
f3c5b41f11,234,0.0,1.0
c925d8f9e1,190,468.0,0.9865699441231252
37ff6cca4f,178,1437.0,0.989804921086168
0a5eac8775,213,0.0,1.0
37c8167b81,196,0.0,1.0
875e1a2d73,188,3510.0,0.9851975296539555
2542f94c1c,200,0.0,1.0
93badd2207,210,2485.0,0.9845113224193707
687093f687,224,0.0,1.0
27144efbb1,230,0.0,1.0
b13910ee1b,213,0.0,1.0
2c1d9a7284,206,6294.0,0.7868836388589354
273aded7a4,224,0.0,1.0
1c165d61d6,1,0.0,1.0
ac938e2761,209,4358.0,0.985687677678659
ab72718c45,199,3510.0,0.9777472796784629
c123ed5f24,219,4464.0,0.9613763356533673
256c8caa20,228,4421.0,0.6180766591510636
4f34a8f76a,175,244.0,0.9765709244191746
92ad1bf3e3,187,4647.0,0.9550044113322224
ccceb23dda,216,0.0,1.0
a6355cc103,213,5712.0,0.9854916184687775
a9d13eb682,180,3143.0,0.9826487599254975
41e4f4038a,206,1099.0,0.985981766493481
0ad7dd5b44,218,0.0,1.0
87eff3371d,244,3767.0,0.2354671110675424
ce23065eac,226,0.0,1.0
89daaf02d5,218,0.0,1.0
25ec60d1fb,197,0.0,1.0
2785d33497,213,0.0,0.9829428487403196
3a39bd2a91,158,7757.0,0.9824527007156161
b3c3f6847b,231,6606.0,0.9858837368885404
0703c49856,211,1019.0,0.9518674639741201
85a3114e20,220,148.0,0.9867660033330066
0f83ae8508,206,0.0,1.0
c190d5a96a,215,0.0,1.0
1093e4f138,176,9543.0,0.9924517204195668
c9a3cb97e5,211,1829.0,0.971963532986962
f6bf2f264d,210,0.0,0.012743848642289972
e81dd36733,216,0.0,1.0
933b9adba0,216,0.0,1.0
4c1fa719dc,214,0.0,1.0
6d412459ba,175,10157.0,0.9929418684442701
40876f27d4,175,480.0,0.9959807861974316
374a1dbf0c,156,31.0,0.9951965493579061
cfeaf79010,227,0.0,1.0
bca65f4faa,197,8878.0,0.9801980198019802
283a0f28ed,225,3877.0,0.9330457798255073
7eaa5900b9,217,0.0,1.0
e7c396bf28,206,1512.0,0.9887265954318204
228e88f048,1,0.0,1.0
0a64d578b5,179,4538.0,0.9887265954318204
c6013519e9,154,0.0,0.9244191745907264
e53934a7c9,219,0.0,1.0
305e3dc5c7,207,582.0,0.9854916184687775
9163f15e89,215,8452.0,0.7387511028330556
0839306166,208,0.0,1.0
f4394e72c5,226,0.0,1.0
76695059e8,218,4342.0,0.9737280658758946
4cb49fd736,176,795.0,0.7728654053524164
96ed985fda,220,0.0,1.0
5987f0b196,247,0.0,1.0
2126473557,187,82.0,0.9963729046171944
1f3f6c3791,208,49.0,0.9925497500245074
32163dcd2a,211,2406.0,0.9825507303205568
e91eaf191a,215,0.0,1.0
a2c1aaa15d,225,2508.0,0.9755906283697676
4a03a65d79,189,4940.0,0.9634349573571218
094511c4a5,226,0.0,1.0
be8fb89ea9,1,0.0,1.0
e4a276f1cb,201,762.0,0.945887658072738
a28e9a56a4,191,99.0,0.975492598764827
5cdb791f34,190,215.0,0.9962748750122536
b31d571a94,230,6554.0,0.5185766101362611
df23231a9d,203,837.0,0.9829428487403196
16dea35a1c,210,3059.0,0.9766689540241152
023b29090a,214,1986.0,0.9804921086168022
2855669f79,163,3576.0,0.9761788059994119
7c3e872cbc,245,0.0,1.0
fb7a9f15a5,170,403.0,0.9902950691108715
7adfa301a2,218,4872.0,0.8091363591804726
8295d7b1ed,224,0.0,1.0
5925accb52,204,830.0,0.9892167434565239
885bc954e8,236,0.0,1.0
9f32747c28,178,170.0,0.9940201940986177
3f57a66451,205,439.0,0.9904911283207529
4ab596b394,216,0.0,1.0
d9bce92614,224,0.0,1.0
3c8cf08665,1,0.0,1.0
993950daeb,205,3472.0,0.9894128026664053
8c7293ab40,162,2539.0,0.9854916184687775
0e04f3f709,195,5717.0,0.9816684638760905
441888f897,194,0.0,1.0
b42c01d7fb,223,5741.0,0.9813743750612685
fb4aaea758,226,0.0,1.0
b5469f2eb9,227,0.0,0.0
c5098d265e,171,5379.0,0.968140378394275
7d35569f4b,210,0.0,1.0
44fcf2ebf9,187,3058.0,0.9751985099500049
88e2efec9e,1,0.0,1.0
67fdaf03af,218,0.0,1.0
5c5ecbc728,229,0.0,1.0
3f404c5022,218,0.0,1.0
537c57487c,227,4923.0,0.9882364474071169
aed7e87d02,196,2161.0,0.9880403881972356
59f0bb402e,213,486.0,0.9825507303205568
b2afc5f0b4,227,0.0,1.0
328d1497af,1,0.0,1.0
b0c68deb98,183,8599.0,0.9565728850112734
315df3b3ef,227,2895.0,0.9708852073326144
c95e99e11f,213,647.0,0.9145181844917165
8f3ef2f080,174,26.0,0.9984315263209489
9dba372ece,181,7000.0,0.9800019605920988
9e86e03bec,223,9015.0,0.9867660033330066
46100c192b,203,3149.0,0.9402019409861778
28bfbb1894,192,8367.0,0.9840211743946672
2c6e23e219,228,0.0,1.0
b56f9e78e6,202,6085.0,0.9781393980982257
7aca719607,237,0.0,1.0
535920edd3,210,0.0,1.0
f959ffc6d9,167,2228.0,0.9816684638760905
c5dc55c970,200,0.0,1.0
970e117246,207,5978.0,0.9798059013822175
014df49b3c,243,0.0,1.0
34ee4db3e9,227,0.0,1.0
8de69c8b40,182,7131.0,0.9711792961474365
038e53260b,237,7357.0,0.06969904911283208
5af890206e,1,0.0,1.0
a0a1b2118c,155,4550.0,0.9902950691108715
a79de081cf,226,0.0,1.0
06cf6a9e15,160,8206.0,0.9763748652092932
0e92422666,205,0.0,1.0
b1734f57e7,196,6509.0,0.9365748456033722
22f1f09e62,220,6842.0,0.9740221546907166
320fb9c41a,225,0.0,1.0
8aa8ca5b75,238,0.0,1.0
9952099fd0,185,6769.0,0.9860797960984217
b43c8c37a1,194,3073.0,0.9808842270365651
b7e6b68ca5,132,0.0,1.0
30b8d8ed35,193,5458.0,0.9628467797274777
f30c96de13,139,8746.0,0.9910793059503971
689de6e32e,151,0.0,1.0
7f9e61c079,222,0.0,1.0
3a174d4c0b,179,0.0,0.9817664934810313
32c6df82a7,210,63.0,0.9427507107146358
cbd649b1ee,189,0.0,0.0
d3ccdbe2be,221,1172.0,0.9863738849132438
258e0261fe,156,8527.0,0.9851975296539555
4a23ca32fa,145,9570.0,0.9910793059503971
85a9824616,190,7293.0,0.9847073816292521
dd68a62c10,237,0.0,1.0
792467eff9,112,709.0,0.9931379276541515
678be9f387,214,2138.0,0.9300068620723458
351168f0b3,186,5535.0,0.9838251151847858
77cf676acc,207,2139.0,0.9788256053328105
5c665e8088,191,404.0,0.9823546711106754
a453819463,210,3337.0,0.9850995000490148
c54217c477,214,2611.0,0.9399078521713558
0366c64dd9,207,925.0,0.5894520145083816
3c9c8cdc54,155,40.0,0.9521615527889422
a1ef786b98,142,0.0,1.0
edf2445671,157,0.0,0.9981374375061268
5df6f69b48,222,123.0,0.9964709342221351
e7723f6276,225,0.0,1.0
eaf39dda19,205,0.0,1.0
f653451c51,185,3102.0,0.9891187138515832
9bc988c8b7,182,4159.0,0.9908832467405156
77795c3885,231,0.0,1.0
eb8d9a0d4a,154,526.0,0.9930398980492109
a067c4ea5b,181,1230.0,0.9865699441231252
9351220cec,202,2518.0,0.9817664934810313
695da8b59b,223,0.0,1.0
7833140676,217,0.0,1.0
41b11a12e6,195,0.0,1.0
846d597c6b,242,0.0,1.0
f5d0bc1b0d,224,0.0,1.0
19c0520d70,219,0.0,1.0
6f2f98381f,231,0.0,1.0
b49a70d0c3,223,6192.0,0.9460837172826193
88ba38dab2,93,10184.0,0.999019703950593
055f01a5c9,174,9593.0,0.8159004019213802
0690bc9579,182,0.0,1.0
5f240e936f,147,10166.0,0.9943142829134398
1d5ff29422,221,0.0,1.0
a4bf108f7b,203,0.0,1.0
8f3d13f940,225,1980.0,0.9628467797274777
0bcfcf34d7,180,3191.0,0.9848054112341927
97381917c6,222,4385.0,0.8746201352808548
a919766328,227,0.0,1.0
ce5710c27b,232,0.0,1.0
007176e42a,213,0.0,0.0
0ca07a2b06,235,0.0,1.0
9853f60114,140,10199.0,0.0
bd745ad4e4,240,0.0,1.0
a0b47461d9,189,9627.0,0.992353690814626
0c6f58357e,215,0.0,1.0
e0d104baea,70,10200.0,0.9989216743456524
40e58a796f,238,7934.0,0.8702088030585237
546e401ee0,185,0.0,1.0
6719731541,217,0.0,1.0
ed28175fe1,221,0.0,1.0
13496d77cf,193,1505.0,0.9669640231349867
bce346738c,101,191.0,0.9954906381727282
d443579521,217,5026.0,0.9436329771591021
34d49de018,212,4591.0,0.9679443191843937
4431e6768e,206,3508.0,0.9899029506911087
732fb7faf6,215,0.0,1.0
545b319e46,177,2238.0,0.9803940790118616
133c2477d6,215,0.0,1.0
677149a1a7,194,9311.0,0.9880403881972356
dd4b9d33ab,226,0.0,0.5245564160376434
94857fe622,210,0.0,0.0
29422d4ed6,193,1378.0,0.9884325066169983
f069ae9d86,225,0.0,0.997451230271542
3c0012cf47,239,8412.0,0.4065287716890501
c3c242a14d,170,0.0,1.0
d1b150a0d0,250,7302.0,0.0
1409ddabbf,1,0.0,1.0
bb038c78da,203,912.0,0.9862758553083031
b2782e3901,203,5293.0,0.9883344770120577
24af93594a,227,0.0,1.0
a9bc82e277,127,10165.0,0.9954906381727282
4d27ef11d6,202,5907.0,0.9717674737770807
065c07cc06,232,0.0,0.09146162140966572
c30d453614,221,0.0,0.9995098519752965
20b3b504bb,172,863.0,0.9870600921478286
68c205d1e4,217,6229.0,0.5668071757670816
2097e63334,166,5273.0,0.975492598764827
b011b540e8,170,238.0,0.9942162533084992
48055c205f,229,0.0,1.0
ee8f46704d,200,5645.0,0.9910793059503971
5be0000be2,157,0.0,1.0
5505f08449,185,5940.0,0.9391236153318302
d57ab9cd68,199,0.0,1.0
7fefadd513,182,6995.0,0.5874914224095676
6fc195d3de,1,0.0,1.0
01d782ab9a,217,0.0,1.0
9c726c07cc,238,0.0,1.0
d1a7ba274d,219,9106.0,0.9864719145181845
21caa62f95,205,8846.0,0.9829428487403196
f906c96b0b,215,0.0,1.0
9c90708fb3,177,1607.0,0.9851975296539555
4a16993559,227,0.0,0.9925497500245074
d5b2e07776,204,0.0,1.0
0c9ce1e818,176,4934.0,0.9904911283207529
3ad3fd1b91,172,2975.0,0.9897068914812274
c353f941ca,214,7583.0,0.9794137829624546
2cd4095182,210,6134.0,0.9696108224683855
36eb8d9d53,231,5737.0,0.5782766395451426
d78179dc1c,241,0.0,0.46613077149299087
f8a05eac67,1,0.0,1.0
195420ac11,169,144.0,0.9939221644936771
3c03ac9b56,184,0.0,1.0
29bd0c2d25,230,0.0,1.0
f0c9c19f47,35,0.0,1.0
b467416ab9,153,9113.0,0.9915694539751004
d18868570d,225,2394.0,0.9619645132830115
577e38c148,159,5392.0,0.9814724046662092
5f1bd25287,200,0.0,0.9945103421233212
2baa4cda28,141,8378.0,0.988824625036761
f01ac1723f,226,6299.0,0.975786687579649
94c9bffdc4,206,4698.0,0.9798059013822175
74b8b1e820,194,0.0,0.0
f85a321be3,226,125.0,0.9868640329379472
cb63ab8cde,215,8792.0,0.9452014508381531
42f76c7c21,223,0.0,1.0
3d49c23446,228,5726.0,0.9621605724928929
038617ab0d,204,0.0,1.0
a07b40cd8a,220,0.0,1.0
f099f5fecf,145,3808.0,0.970100970493089
7c8c827799,177,65.0,0.9779433388883443
c621f020d9,136,145.0,0.9970591118517792
d69b835df1,218,0.0,1.0
b180ac0113,1,0.0,1.0
2133d8d39f,227,258.0,0.95892559552985
cbaa2838cf,220,1138.0,0.9802960494069209
9913721ee5,210,0.0,0.9993137927654152
394956fd49,220,6365.0,0.9889226546417018
a0cc846d2f,198,0.0,1.0
c34d5dfb1d,185,3482.0,0.9873541809626507
40e3262fb1,1,0.0,1.0
4757068b17,205,5286.0,0.9863738849132438
eaaa014bcd,221,7927.0,0.877757082638957
747c075dfb,232,6773.0,0.9828448191353789
0568930a95,189,5624.0,0.9876482697774728
c6a9583845,211,0.0,1.0
9571d16b40,187,3502.0,0.9792177237525733
aac2c54c69,220,0.0,1.0
8c4f0af661,227,0.0,1.0
87db3bb36f,215,906.0,0.9897068914812274
12de44ce0c,1,0.0,1.0
4fc4759294,197,1369.0,0.9903930987158122
a77f69692a,251,0.0,0.015096559160866581
11d6b46aa7,151,0.0,1.0
1fdf187ca2,219,2846.0,0.9806881678266837
2cf5e31383,155,62.0,0.9927458092343888
be053f21db,178,100.0,0.9958827565924909
f99a7a0250,205,497.0,0.9815704342711499
2db89bd54e,226,0.0,1.0
e97a3e5acc,185,8819.0,0.9873541809626507
740f33db4b,161,0.0,1.0
e42e6250bd,222,0.0,1.0
052f53097b,215,4810.0,0.9496127830604842
14e3b9d607,219,0.0,1.0
2ddb9d0b5e,183,8678.0,0.9897068914812274
0aebb572f8,152,621.0,0.9548083521223409
84ac54e5a8,225,1452.0,0.6937555141652779
74fb9f65d1,196,0.0,1.0
66eb719e38,201,3396.0,0.978335457308107
9159c5f8fe,219,0.0,1.0
f0f1362f19,212,8900.0,0.9849034408391334
ca210d235f,224,8007.0,0.9830408783452602
ee77baabf5,240,0.0,1.0
62f191ada1,203,6327.0,0.9648073718262915
789cf04c29,183,9816.0,0.9912753651602784
614270933e,188,0.0,1.0
de06dcb997,204,0.0,1.0
628dc60af6,225,0.0,1.0
42eaca028e,209,0.0,1.0
0100bf4bf9,178,0.0,0.02901676306244486
de38a99f09,189,7085.0,0.0
ebd833ff22,234,0.0,1.0
317f5e5458,175,5960.0,0.9744142731104793
b6bb3d4986,197,6240.0,0.9887265954318204
d8da34b265,169,5725.0,0.9800999901970395
5237e5d016,214,0.0,1.0
643c7c5672,184,0.0,0.48769728457994316
a5dbf312b9,229,3688.0,0.9393196745417116
33cb556649,1,0.0,1.0
7e37c5b66e,217,997.0,0.9844132928144299
097031e22e,188,0.0,1.0
3457baa631,216,0.0,1.0
97aab49e92,200,5388.0,0.9892167434565239
ca176eaab9,225,1234.0,0.8476619939221645
daa59da19e,202,0.0,1.0
6a484cdfa8,210,8338.0,0.0
69233da61a,186,4176.0,0.9845113224193707
4e44708d4b,186,529.0,0.9926477796294481
2c8a7e025d,189,0.0,1.0
21bc477614,227,0.0,1.0
3746667eb4,1,0.0,1.0
b541e2c336,228,0.0,1.0
38272bc266,144,1245.0,0.9889226546417018
564c7b3515,232,0.0,1.0
fa230ac409,166,1659.0,0.9733359474561317
413353cd7d,186,4161.0,0.9777472796784629
b3fa13682c,182,0.0,1.0
6425106fd4,224,5692.0,0.18439368689344182
6952ef1a14,191,9087.0,0.9863738849132438
a945daae40,198,3696.0,0.9765709244191746
f597d72b6d,154,53.0,0.9978433486913048
ac562c9a1b,227,0.0,1.0
de2733d9e2,124,4089.0,0.9844132928144299
35b730549d,1,0.0,1.0
bf0c510431,233,0.0,1.0
1ff6e2c33b,186,1108.0,0.9125575923929027
7dad1b3905,204,3133.0,0.9707871777276738
bb8a9f2aa7,170,1374.0,0.9766689540241152
23895ff11f,200,0.0,1.0
182a63515e,145,126.0,0.9954906381727282
d68a5abbe9,225,976.0,0.985981766493481
227dd380e7,111,8876.0,0.9833349671600824
c8682f2387,209,0.0,1.0
71c0f47b6c,211,0.0,1.0
15f9aa8356,229,4184.0,0.9548083521223409
e1f1f79326,164,0.0,1.0
60bc283617,200,9710.0,0.9748063915302422
03aa815dd1,214,0.0,1.0
0731f87679,216,6287.0,0.9368689344181943
c91038e023,211,0.0,1.0
a57f92a611,219,0.0,1.0
91eca562cd,246,0.0,1.0
4bf7663d30,134,6968.0,0.9852955592588962
9f6bc7a549,185,0.0,1.0
b7ebdaa8bb,162,0.0,1.0
aaf90619d3,232,6087.0,0.9603960396039604
13dfe3b905,198,8072.0,0.9858837368885404
deb49604b1,229,0.0,0.5788648171747868
5cdaefe6c0,207,6628.0,0.9833349671600824
3724c63ddd,199,1900.0,0.8711890991079306
9e1719a077,208,2501.0,0.935398490344084
966b96f8b2,224,0.0,1.0
c614988286,124,0.0,1.0
2a0c638678,166,3609.0,0.9841192039996078
fe0f94a2bc,173,817.0,0.9906871875306342
c3cb500dfb,225,0.0,1.0
b0bfdd3d3c,227,1398.0,0.9510832271345947
13cde8654c,222,2106.0,0.5755318106068033
fecda8c43c,173,0.0,0.04783844721105774
1702e1317f,123,8964.0,0.9868640329379472
beba956f7e,208,8047.0,0.9827467895304381
e1cbce6620,219,6939.0,0.9772571316537594
6817506a91,239,4570.0,0.9103029114792668
495f652399,193,4978.0,0.9841192039996078
bdfae19bec,223,212.0,0.6949318694245662
90b8394c22,182,6407.0,0.9125575923929027
64ad05c7f2,183,8196.0,0.9877462993824135
8313bd80b5,207,0.0,0.9090285266150377
44678207cb,221,258.0,0.9880403881972356
d31b7bca55,192,4415.0,0.9752965395549456
e08e7d5619,206,0.0,1.0
3e04a6cc24,178,10010.0,0.9900009802960494
b6c481b604,184,304.0,0.9827467895304381
88bacbc4b9,236,0.0,1.0
b7c6762ad5,192,0.0,1.0
de87d19851,190,0.0,1.0
2d069cef1f,150,5935.0,0.5065189687285561
9437ba261e,172,2670.0,0.9823546711106754
dd792321e8,214,1397.0,0.9828448191353789
ad95b2baae,225,1751.0,0.9776492500735222
bfe7e5c004,171,3471.0,0.9902950691108715
7a29766af2,221,1326.0,0.9909812763454563
aae3d06017,211,1648.0,0.9750024507401235
1d89f24721,196,4727.0,0.9911773355553377
f9aa42899b,169,0.0,1.0
5358961921,240,0.0,1.0
d155b45b62,194,8978.0,0.9912753651602784
85f4838aec,212,6921.0,0.9846093520243113
f6ece7409c,190,1223.0,0.9823546711106754
ab01feb861,172,3494.0,0.9841192039996078
debfff36ea,198,1802.0,0.9227526713067347
