id,unique_pixels,mask_pixels,confidence
984c93703e,212,0.0,1.0
14a9d4876d,215,1437.0,0.9814724046662092
c6b59300c7,224,0.0,1.0
bc69ed9589,211,9764.0,0.9642191941966474
fa1c58a6c2,181,7350.0,0.9402019409861778
af8d5de7eb,173,8639.0,0.9792177237525733
953860af74,220,0.0,1.0
37ab36b8b8,1,0.0,1.0
8a4c33185f,246,3056.0,0.7967846289579453
8a9ddaff1d,210,5792.0,0.9684344672090971
9238f8f461,241,0.0,1.0
4cc08d6a80,219,1438.0,0.9177531614547594
5f6cf01dd6,186,4754.0,0.9491226350357808
2ccf5a4fcb,206,0.0,0.44397608077639444
4183f90c66,235,0.0,1.0
aa073980f7,206,5809.0,0.896186648367807
428255da91,227,0.0,1.0
279999e213,193,3316.0,0.9840211743946672
ade714ba38,209,3496.0,0.9815704342711499
67fefe864d,228,0.0,1.0
9a704ae142,147,0.0,1.0
e64b6d27bf,158,0.0,1.0
2287d5cbbf,176,0.0,1.0
7dd0a19b0a,144,6864.0,0.9857857072835996
a984e630ab,208,0.0,1.0
ea314f7c7f,223,1117.0,0.9795118125673954
a71154d40a,201,215.0,0.9914714243701598
743097891a,217,0.0,1.0
38c805312f,183,5098.0,0.9402019409861778
3476cc2c7c,232,0.0,1.0
b6bef2058c,161,163.0,0.9945103421233212
4037f4ba93,212,7494.0,0.9713753553573179
396a5f2049,198,3613.0,0.9912753651602784
bc9ee00ac3,220,7740.0,0.0
468067c08b,231,0.0,0.890795020096069
6fea77b2a6,154,8726.0,0.9823546711106754
b4b45105cd,196,4562.0,0.9891187138515832
e238748543,226,0.0,0.9597098323693756
ea0c6893a5,214,5452.0,0.9734339770610725
603549682a,211,4135.0,0.9764728948142339
d6d62e9b41,209,5239.0,0.9145181844917165
4998016777,220,0.0,0.0
9fa6f8e4d7,165,221.0,0.9964709342221351
cd570d2764,199,2619.0,0.9810802862464464
c7407d87cb,144,3108.0,0.97166944417214
9b3614da4a,222,3863.0,0.9266738555043623
ce61662084,197,8392.0,0.9899029506911087
4555e5fcdf,88,10195.0,0.9991177335555338
454a4e14a6,226,0.0,0.9980394079011862
5a3ddb7980,188,1864.0,0.985687677678659
c5843a2b20,191,275.0,0.989510832271346
617af65d86,196,1958.0,0.9698068816782668
606efcc5ae,203,129.0,0.9837270855798451
60e17a8944,219,784.0,0.8911871385158318
bb875e35ab,192,6856.0,0.96176845407313
76c72dec1a,208,7690.0,0.8715812175276934
7757d22ad4,157,2751.0,0.980590138221743
b427cb176e,223,6102.0,0.9835310263699637
3d73f32e1e,212,1018.0,0.9867660033330066
17815a50e0,164,9783.0,0.9910793059503971
e634f95937,1,0.0,1.0
afca9aebdb,183,8604.0,0.9816684638760905
f9b563d232,207,0.0,1.0
174bd4ed02,208,0.0,1.0
848c3fb0b7,192,3543.0,0.983138907950201
fa6d82463a,222,0.0,1.0
9714d5390c,216,9869.0,0.989804921086168
28708ca79f,215,0.0,1.0
0d215e9cc4,218,363.0,0.9806881678266837
17f6adbfed,229,1988.0,0.0
536da22fe4,212,4522.0,0.9602980099990197
c0a6b5b312,218,0.0,1.0
eab2d3c8af,153,0.0,1.0
6bd0e156a6,207,2628.0,0.9689246152338006
6648f8d017,163,8449.0,0.9770610724438781
dca0ca5ecd,178,0.0,1.0
8753fe755b,196,8955.0,0.9784334869130478
c3327c163a,207,9761.0,0.9816684638760905
23ae01f9de,200,0.0,1.0
988251c854,1,0.0,1.0
cef5623670,252,0.0,1.0
c2e34aa6b9,202,4539.0,0.9785315165179884
464c9005e9,182,527.0,0.9891187138515832
a4dd1d2900,225,1383.0,0.8059994118223703
75f0269699,1,0.0,1.0
dd4e7dde38,219,1263.0,0.9338300166650328
8e48845dd4,1,0.0,1.0
b404ffdbf7,228,3895.0,0.9814724046662092
2d777bcac5,206,0.0,1.0
6a65fb7ddb,196,3678.0,0.9852955592588962
2f71bcb486,232,0.0,1.0
12f06e8373,195,3143.0,0.9161846877757083
57f80fed27,111,6473.0,0.9694147632585041
bbf8b15a50,224,0.0,1.0
843bf0269c,204,0.0,1.0
eb9afa8deb,162,0.0,1.0
77e273731e,216,3631.0,0.9860797960984217
90090d08ae,226,6494.0,0.9762768356043525
5fbeb50b5a,227,6561.0,0.9101068522693854
62e58689c3,216,10021.0,0.7213998627585531
6de89340a5,204,9762.0,0.967846289579453
4e502a4a1f,211,0.0,1.0
c6f29dc1a4,203,1894.0,0.9876482697774728
b8d543020b,204,1746.0,0.9751985099500049
356f233d08,149,0.0,1.0
976150fcd7,202,0.0,1.0
b70825020e,199,0.0,1.0
eca39b106e,177,4563.0,0.988824625036761
b39932655c,229,0.0,1.0
dfdb8d4571,223,0.0,0.6556219978433487
ee63fc4ac8,201,1932.0,0.9734339770610725
4578fe28d8,232,0.0,0.0
23119af289,147,9509.0,0.9921576316047447
b15d57ba45,193,0.0,1.0
34882b481e,211,0.0,1.0
0762de37c3,232,0.0,0.0
ad73449af3,169,5515.0,0.9156945397510048
9661a4546f,198,0.0,1.0
1b29749de6,217,183.0,0.9581413586903245
d928dc5068,199,6524.0,0.9876482697774728
308469f5cf,188,6826.0,0.9782374277031664
f61f590543,215,8867.0,0.9281442995784727
d156089f4a,196,2769.0,0.9863738849132438
531687f063,225,0.0,1.0
9416e65d9e,229,0.0,1.0
79115207b8,225,0.0,1.0
18c28327b4,166,0.0,1.0
f330cc6dac,213,6330.0,0.9362807567885502
0ded804d83,227,3083.0,0.9675522007646309
0c7631165a,191,3848.0,0.9849034408391334
f68ae19c90,207,0.0,1.0
d625028eb4,225,0.0,1.0
30451ed875,163,0.0,1.0
f889a20f30,124,0.0,1.0
a0a3f03553,220,0.0,1.0
b01e16574a,219,0.0,1.0
266496989f,214,3725.0,0.9608861876286638
c5172e6af4,215,1056.0,0.9803940790118616
8500564b08,184,3451.0,0.9720615625919028
9d64ebd0cc,224,9312.0,0.9129497108126654
f21b46a988,200,3051.0,0.9763748652092932
cdbec42931,223,6417.0,0.96176845407313
2b3fa35f16,217,0.0,1.0
ea20808a7e,208,7887.0,0.9612783060484267
5df0d7bceb,219,312.0,0.9639251053818253
cea291eedc,187,272.0,0.9870600921478286
3d158db770,203,4041.0,0.9639251053818253
411c393de0,215,0.0,1.0
cc9a95b13f,222,2318.0,0.863738849132438
ecf73f779f,189,7582.0,0.9673561415547496
ddbdc80b55,215,1458.0,0.9619645132830115
b4aff6e970,214,4014.0,0.9539260856778747
71b7cc2fdc,1,0.0,1.0
69ff232673,172,6651.0,0.9892167434565239
a5659fd2cc,187,0.0,1.0
da6ddf9739,210,2897.0,0.9314773061464562
af4794de08,189,2635.0,0.9893147730614645
35a48ea5cf,217,6718.0,0.9659837270855799
af4a92584e,135,0.0,1.0
f744325ef1,245,0.0,1.0
0ffb6cd301,203,2483.0,0.9887265954318204
0c9c49e734,185,3654.0,0.9470640133320263
6ce16dbcd4,208,4756.0,0.9870600921478286
d2c8d1b1d3,207,6022.0,0.881874326046466
4f66cd03ef,109,0.0,1.0
0b9874fd4f,222,0.0,1.0
643c7c5672,184,0.0,1.0
8891f0ddcc,244,0.0,1.0
0c4a4fe6ec,209,0.0,1.0
60b7f7060d,215,6549.0,0.9647093422213509
c11adadc15,196,5098.0,0.8723654543672189
4389cc59a0,188,6822.0,0.978335457308107
4e23fc92f3,224,0.0,1.0
b00c0fdd0e,191,651.0,0.9909812763454563
1e4a6db5c6,207,6089.0,0.9815704342711499
835a573b7d,198,0.0,1.0
115d0054ef,216,9375.0,0.9622586020978335
238a3c6d9d,229,0.0,1.0
15474a9e79,224,0.0,1.0
1b6db79ff5,234,0.0,1.0
baf857f245,220,0.0,1.0
66d29aed4c,173,9549.0,0.9921576316047447
985c03d8c8,219,1905.0,0.8432506616998333
9a4c770131,204,5531.0,0.9838251151847858
a9494a9a5f,188,10066.0,0.9883344770120577
de475737fb,247,0.0,0.15410253896676795
5098537745,224,5055.0,0.9590236251347907
acdb7877fa,253,0.0,1.0
d864cf03a1,183,4078.0,0.9351044015292619
bd90397780,191,6571.0,0.9808842270365651
dc5a650af7,198,3323.0,0.9840211743946672
f28310a865,206,3338.0,0.948436427801196
553655c199,174,7276.0,0.9809822566415057
c25cf4d8e9,215,8529.0,0.9708852073326144
a82ea3864e,190,4768.0,0.9877462993824135
a61b2d8fd3,205,7741.0,0.9762768356043525
8596457c74,156,4642.0,0.9832369375551416
c14ab2b105,208,0.0,1.0
98056176af,192,1760.0,0.985981766493481
a919766328,227,0.0,1.0
634572b017,222,4521.0,0.9607881580237232
c60bdbbcae,215,0.0,1.0
ea4522cf05,148,10012.0,0.9880403881972356
9772fe6e9b,158,10201.0,0.9986275855308303
7cc1022e2c,226,0.0,1.0
c8505be4f8,208,0.0,1.0
1cc45d2a1f,176,2656.0,0.9799039309871581
63d008746b,173,9575.0,0.9809822566415057
a0fefcdca0,214,6765.0,0.9787275757278698
1d6e08ee8d,184,115.0,0.9973532006666013
3fefb4fa2d,224,2216.0,0.6114106460150965
31333d1810,242,0.0,1.0
0d9e65099f,227,6711.0,0.9876482697774728
86bb8ddfe4,1,0.0,1.0
2ae74e9ece,221,0.0,1.0
4f89afc1e5,123,0.0,1.0
88abaec3f3,221,9260.0,0.9639251053818253
94dc4409ce,226,499.0,0.9905891579256936
4a525c21b4,196,9594.0,0.9938241348887364
61c0129a58,205,0.0,1.0
eb78f23074,197,8773.0,0.9871581217527693
e778f4c95f,200,1484.0,0.9894128026664053
4d4271753e,193,0.0,1.0
1369ddd462,176,688.0,0.9705911185177923
ea90052ad6,182,5447.0,0.9835310263699637
000a68e46c,217,0.0,1.0
810e964fb7,204,0.0,0.0
694cf352f7,159,3263.0,0.9908832467405156
de87d19851,190,0.0,0.9463778060974414
a0f7d1db58,230,0.0,1.0
db7bd98d2f,177,5699.0,0.939515733751593
d106946488,160,727.0,0.9937261052837957
c20578d4b6,204,0.0,1.0
78181dbca5,177,3757.0,0.986962062542888
23ff5127ff,223,7206.0,0.6159200078423684
a5e1da850e,207,2915.0,0.9865699441231252
f0bc578837,226,0.0,1.0
5662818526,213,0.0,1.0
dd0b1012ca,229,0.0,0.972943829036369
830b0c4dc7,205,0.0,1.0
b695427db8,199,625.0,0.9932359572590922
6a2861f265,215,0.0,1.0
2b761449ef,180,153.0,0.9959807861974316
5fce13f8e1,180,8.0,0.9969610822468385
a9b4214b92,236,0.0,1.0
92deb56177,213,0.0,1.0
88fa975478,201,2899.0,0.9502989902950691
b553dbb375,230,0.0,1.0
d33ac09d91,155,0.0,1.0
2785d33497,213,0.0,1.0
43311d0da8,189,0.0,1.0
000d0a5f6c,218,0.0,1.0
28b3d997ce,237,0.0,1.0
e6a986f6c8,212,0.0,0.9940201940986177
b2eb29f6a6,210,0.0,0.7739437310067641
ef6a3bd80c,234,0.0,1.0
9e9707e9ef,169,1083.0,0.9810802862464464
1ee8e51093,197,9804.0,0.9937261052837957
24e327c455,181,1209.0,0.9911773355553377
0189ff5265,161,2311.0,0.9867660033330066
56b06072e3,225,3158.0,0.8370747965885698
f06e589dca,200,1342.0,0.9660817566905205
e18636b104,209,345.0,0.9843152632094893
6dc67726cb,207,0.0,1.0
46fdd04ed3,208,0.0,1.0
a57f92a611,219,0.0,1.0
dc4f08cf84,159,0.0,1.0
fb3ffe5424,166,0.0,1.0
32b2140185,182,4981.0,0.9893147730614645
9da56ef334,182,8808.0,0.9852955592588962
e002cd7798,216,9409.0,0.9846093520243113
85738bfeb5,211,1965.0,0.7124791687089501
80faacb8c6,225,0.0,1.0
0d808a8f68,172,0.0,1.0
35741a470b,204,0.0,1.0
c81e790680,202,0.0,0.0
b27c83519f,204,5289.0,0.9259876482697774
02504aecbe,200,4405.0,0.9824527007156161
ad883213d2,207,0.0,0.9750024507401235
22f416fba8,141,2490.0,0.9748063915302422
cee1ebd36d,221,0.0,1.0
c765869d59,213,802.0,0.9632388981472405
342ec0cfc8,197,45.0,0.48524654445642584
f124af3a8a,161,0.0,0.9982354671110676
8e429ed84f,224,5117.0,0.9642191941966474
94b1dd298b,224,0.0,1.0
a336eeacdf,225,0.0,1.0
7fb929c05f,210,0.0,1.0
164de10f56,202,6981.0,0.9157925693559454
48a0396892,191,749.0,0.9934320164689736
20b784c31b,246,0.0,1.0
c812d01650,176,0.0,1.0
99a661efaf,189,0.0,1.0
faa833d1e6,223,0.0,0.88667777668856
5358961921,240,0.0,1.0
08b117294d,245,0.0,1.0
f4809326f6,220,0.0,1.0
1552d4e795,156,278.0,0.9919615723948633
1806e34f68,174,9496.0,0.9836290559749045
22668e2420,189,0.0,1.0
c039fc26ad,153,9897.0,0.9953926085677874
d7b2a04db3,197,776.0,0.9620625428879521
311030c73a,228,0.0,1.0
aeadb630c5,172,5247.0,0.9690226448387413
67fce30109,142,10195.0,0.9988236447407117
dab1938acb,229,0.0,1.0
b56f9e78e6,202,6074.0,0.9778453092834036
88291780d6,148,92.0,0.993333986864033
fe7ecb6b3b,189,0.0,1.0
04495e40e6,168,8602.0,0.8702088030585237
8f3ef2f080,174,24.0,0.9975492598764827
1ba6ec8c09,212,0.0,1.0
28604880bb,215,2815.0,0.9751004803450642
c6cebf6829,208,0.0,1.0
48a9647ade,216,0.0,1.0
f7ed9b7ab7,1,0.0,1.0
2cfae3f373,220,24.0,0.9760807763944711
4f37c11814,201,9134.0,0.9852955592588962
86f7134adf,236,0.0,1.0
29940401c6,173,237.0,0.9947064013332026
9ca2242c33,192,9489.0,0.9835310263699637
bc7512e68b,226,165.0,0.9828448191353789
9b303e8370,183,4374.0,0.948730516616018
98c93a0d18,223,0.0,1.0
ef8b8553f8,215,0.0,1.0
7b238266de,194,6312.0,0.9654935790608764
fdcf50e18a,206,0.0,1.0
37ddf7de3c,219,0.0,1.0
72826bcbb3,210,3478.0,0.985687677678659
abbcfad73b,214,1037.0,0.9530438192334085
602cf815b4,173,0.0,1.0
5cfcd47740,173,342.0,0.9884325066169983
82de84fe54,198,1825.0,0.9786295461229291
5f28c579a7,220,0.0,0.10881286148416822
b8d01a893a,194,0.0,1.0
23087ece3d,219,0.0,1.0
a30307864e,217,6951.0,0.9804921086168022
1161352da6,171,322.0,0.9932359572590922
7aeffacb7a,199,0.0,1.0
d9f9f7ba0d,219,2511.0,0.9307910989118714
a99d486d6f,184,0.0,1.0
ed4711ab1d,202,837.0,0.986962062542888
101fab9667,182,10126.0,0.9918635427899225
d2c3155dc4,211,2185.0,0.9496127830604842
422ce49bbf,227,0.0,1.0
ac38d44d7d,182,6015.0,0.9880403881972356
2570a7d454,220,2943.0,0.9723556514067249
31a30113b3,168,7867.0,0.9752965395549456
73d3411765,191,2184.0,0.9352024311342025
959b1ff073,178,8017.0,0.9902950691108715
f2fd5c81ac,1,0.0,1.0
8ab67a80a0,219,4069.0,0.9712773257523772
5d83036e50,201,0.0,1.0
19c0520d70,219,0.0,1.0
d14105ad2e,180,225.0,0.983432996765023
743ccf6d5a,239,1351.0,0.050583276149397116
44882c70fb,224,0.0,1.0
ca4dc840a9,184,8787.0,0.9873541809626507
7e94eb71be,1,0.0,1.0
7ec369d890,222,5500.0,0.9801980198019802
9d22a9e14a,209,1758.0,0.9825507303205568
a04349cfc4,216,4475.0,0.9683364376041564
538b835716,183,2241.0,0.9784334869130478
42f3ec73d6,171,8199.0,0.9744142731104793
da90bb6570,159,246.0,0.9882364474071169
2e0ae8fa98,192,7347.0,0.9764728948142339
214a3af065,200,6187.0,0.9858837368885404
c16f939a6f,198,7559.0,0.9764728948142339
14862c2754,182,9978.0,0.975786687579649
dc9070258f,180,0.0,1.0
79dc99b54d,208,8970.0,0.9863738849132438
808c282801,181,4984.0,0.9736300362709538
8816f6d638,163,8693.0,0.9700029408881482
e110c5bf98,173,0.0,1.0
3922843c4e,191,8880.0,0.982158611900794
9991d31572,187,0.0,1.0
bee9d5af54,214,1578.0,0.9701990000980296
ed898877d1,167,9730.0,0.9877462993824135
52da078de7,222,5952.0,0.979315753357514
18aea1f624,225,0.0,1.0
9018e08735,219,2255.0,0.9479462797764925
10ccf7d9dc,225,6227.0,0.9760807763944711
bba083d347,213,0.0,1.0
139d31bbc4,234,961.0,0.8330555827860013
75dda858fd,166,6347.0,0.9787275757278698
e1d26c8806,224,495.0,0.8488383491814528
20f63efb12,218,0.0,1.0
f3b0873046,228,0.0,1.0
9aad618687,1,0.0,1.0
09ce3f15ee,141,10153.0,0.9981374375061268
d943ef59b4,226,7657.0,0.0
875b8313fa,206,10051.0,0.9817664934810313
ab1de6f41d,228,0.0,1.0
0621ebf7b5,199,0.0,1.0
2b4049f833,191,8822.0,0.9802960494069209
419e419f89,204,1552.0,0.9698068816782668
ad19d4e20c,239,0.0,1.0
b97fc0a32a,201,3576.0,0.9496127830604842
22323cb42b,194,4581.0,0.9713753553573179
4ebe8a59b6,125,8553.0,0.9854916184687775
4a800ed06e,219,0.0,1.0
bb68fcaaf1,247,0.0,1.0
13e1e4670e,193,9670.0,0.9844132928144299
ab4a9da299,166,7500.0,0.9790216645426919
c71ec28470,187,3916.0,0.9818645230859719
c68d428ccb,196,1320.0,0.9871581217527693
0ad7dd5b44,218,0.0,1.0
73e31d6ba2,216,2486.0,0.9075580825409274
67d600cccc,200,3376.0,0.9866679737280659
e40a992524,145,83.0,0.9980394079011862
03a2677daf,218,4559.0,0.9311832173316341
fc5a8b5122,156,4413.0,0.9756886579747084
8894588d5d,225,0.0,1.0
935bd57df6,218,0.0,1.0
ff08bceaf5,191,0.0,1.0
ee48355ed6,220,7748.0,0.8346240564650524
e9497af3d7,191,255.0,0.9942162533084992
a4a5eca0c8,218,4527.0,0.8225664150573473
6395bd6c7f,225,0.0,1.0
1cc2a7346e,252,0.0,1.0
faf72a780b,191,2525.0,0.9835310263699637
0fdbfa2f0d,187,5448.0,0.9613763356533673
91eccaa550,234,0.0,1.0
132cea196e,1,0.0,1.0
2c4ec05c50,202,0.0,0.0
96d45b4e8e,174,4912.0,0.8124693657484561
2c0dca7cbd,167,1155.0,0.9819625526909127
738d7b7191,210,0.0,1.0
0203970177,216,0.0,1.0
940fce5c20,206,8499.0,0.9871581217527693
ce98269a83,225,0.0,1.0
cbab88c5c0,150,10115.0,0.9975492598764827
d3fb9d5fef,224,0.0,1.0
cf3c075df1,211,7780.0,0.9848054112341927
8847a1fbf2,227,2198.0,0.9473581021468483
c09b5e92cb,219,1076.0,0.9336339574551514
c779a1e062,206,6630.0,0.9838251151847858
26fa7eb03e,204,7261.0,0.9736300362709538
7889812661,175,0.0,1.0
b92dad3725,242,0.0,1.0
39579da136,205,5312.0,0.9798059013822175
c9454c6638,221,802.0,0.9880403881972356
a4457eaa05,203,155.0,0.9257915890598961
feaae39fc4,221,8164.0,0.8796196451328301
a5f876a4b6,222,0.0,0.010881286148416823
6e5c564258,168,190.0,0.9880403881972356
68c205d1e4,217,5874.0,0.7291442015488677
203a0b212d,181,78.0,0.9833349671600824
538ec1a18e,213,204.0,0.9926477796294481
d5e7b5a6a4,214,186.0,0.9689246152338006
f990b164fd,219,0.0,1.0
0b9686de0e,198,1179.0,0.983138907950201
02607a1d6e,220,588.0,0.9239290265660229
c4f3cced43,211,4948.0,0.9838251151847858
31221e6d5b,152,22.0,0.9969610822468385
29878a94ca,176,10124.0,0.9972551710616606
07993dc1d4,196,959.0,0.9630428389373591
c818265a5d,154,359.0,0.988530536221939
f8d07a5ecf,215,5968.0,0.98725615135771
c41bf71d37,238,0.0,0.6397412018429566
dd75c9c653,219,7002.0,0.9777472796784629
563d40e991,210,3218.0,0.3760415645524949
1aeaa85dae,212,0.0,1.0
842cd34527,165,0.0,1.0
fc7019ac3c,166,9388.0,0.9864719145181845
b68729a56a,225,0.0,1.0
1f028def4a,201,0.0,0.016567003234976962
0e57d9d4c9,232,0.0,1.0
6c29463345,251,0.0,1.0
392b7bc50a,215,0.0,1.0
73bd1ade5a,190,930.0,0.9529457896284678
152abce000,197,2436.0,0.9825507303205568
0ee2f5120a,229,0.0,1.0
2c5ee8638a,227,0.0,1.0
cb060ff8e7,197,1450.0,0.9743162435055387
7b97559200,155,548.0,0.9880403881972356
468303ea76,219,5647.0,0.9845113224193707
80bef8d68f,218,943.0,0.9237329673561415
ec7745d84b,164,1704.0,0.9566709146162141
fadacca720,191,0.0,1.0
233ef1fa32,200,0.0,1.0
ec96a1760a,210,4154.0,0.9481423389863739
9b622b10f4,184,6092.0,0.9737280658758946
b2d7e9d9b0,174,0.0,1.0
106b0f23eb,227,997.0,0.03803548671698853
97ff8aa3a0,218,0.0,1.0
73cabef9bd,153,79.0,0.9956866973826095
0599c13063,206,0.0,1.0
b83682118b,224,0.0,1.0
0e5add3298,157,10123.0,0.9976472894814233
431a019f05,137,7980.0,0.9865699441231252
092c6bc422,218,1371.0,0.9816684638760905
5473d1590d,159,2621.0,0.97166944417214
486273b149,216,0.0,1.0
d3c0ed351b,155,6257.0,0.9801980198019802
29345e1a87,192,6533.0,0.8112930104891677
40e58a796f,238,8103.0,0.8205077933535928
1363323721,178,475.0,0.9722576218017841
b0d08bde82,211,5988.0,0.9488285462209587
e6757ac486,240,0.0,1.0
e72b32e044,189,0.0,1.0
3f58e8ba5a,227,0.0,0.9250073522203706
bcca498c87,229,0.0,1.0
cdac58c984,189,204.0,0.9861778257033624
6adfb31724,195,5817.0,0.986962062542888
32326636a3,209,0.0,1.0
0cb5f92f6c,221,5261.0,0.9870600921478286
3056753c3a,211,0.0,1.0
c7bde3271c,149,2.0,0.9989216743456524
bb0c689bb9,214,0.0,1.0
2bbe5967d8,204,9766.0,0.9887265954318204
716575974d,203,0.0,0.06205273992745809
2a0583533f,1,0.0,1.0
ed4d01e60b,210,7001.0,0.9740221546907166
63660a3693,1,0.0,1.0
cbf3dbfb4c,219,0.0,1.0
ec712f4129,1,0.0,1.0
c3f533acee,207,0.0,0.9947064013332026
a58b03118a,204,5456.0,0.9750024507401235
c3507d4ac6,221,4329.0,0.9671600823448682
3118e18c79,195,284.0,0.9596118027644348
9cfa22e826,237,0.0,1.0
57b461407f,217,0.0,1.0
22bc698c3f,167,0.0,1.0
ce7de72524,192,4518.0,0.9792177237525733
606f5503e8,222,44.0,0.9788256053328105
42c30e696c,112,10116.0,0.9965689638270758
9061243d58,232,5957.0,0.11243995686697382
e48923a845,208,35.0,0.9899029506911087
585de1481a,229,7375.0,0.43711400843054604
76de89d0eb,1,0.0,1.0
b586705391,194,1655.0,0.988530536221939
6f2f98381f,231,0.0,1.0
a848047508,185,9675.0,0.9700029408881482
7f7fcf0a7b,221,0.0,0.9651994902460543
7246da723f,192,1933.0,0.9475541613567298
746f7f7f27,209,0.0,1.0
0f7302ad43,202,6264.0,0.86119007940398
556d8c542e,236,6152.0,0.09851975296539554
662b00c0fe,179,331.0,0.9901970395059307
4540ae2a91,203,1209.0,0.988824625036761
c435b4f4f8,221,2305.0,0.9790216645426919
8fa238ffc7,234,0.0,1.0
49c9c04ee7,225,0.0,1.0
ed8fe4f4e0,1,0.0,1.0
3c80de29aa,188,4167.0,0.9860797960984217
270c61a3f4,237,0.0,0.880305852367415
2b3a5ae3ea,222,3715.0,0.9590236251347907
e86203f4f1,212,0.0,0.7767865895500441
67358e3002,209,2845.0,0.9838251151847858
79f188cbf5,184,5118.0,0.9833349671600824
793dde2ab1,219,0.0,1.0
27c890d8b3,180,725.0,0.9610822468385453
0839b6cf1a,204,589.0,0.9934320164689736
50cb6ae8b3,138,2767.0,0.9799039309871581
efb349eca6,218,0.0,1.0
934a1de79c,180,9539.0,0.9944123125183806
ca720c6ad8,191,9817.0,0.9815704342711499
9ae81a029e,190,645.0,0.8334477012057642
7f558ed116,222,0.0,1.0
205d9b714c,111,0.0,1.0
7877bf3a49,187,0.0,1.0
ddd6c17de3,165,0.0,1.0
4d66fb9825,167,6210.0,0.9753945691598863
f50c1f8bce,221,0.0,1.0
6bc69c62e6,183,7402.0,0.9674541711596902
658b78124a,230,0.0,1.0
688b56cd43,131,6413.0,0.871679247132634
6e58134639,209,8735.0,0.8954024115282816
c1f6155789,223,9640.0,0.9807861974316243
fc7e44c6e0,188,9376.0,0.9858837368885404
f3103f4418,208,2731.0,0.9837270855798451
b91e65bb04,207,0.0,1.0
010082e36a,206,0.0,1.0
ca430c5ad2,221,0.0,0.9862758553083031
7d9b2f9402,130,10046.0,0.997451230271542
ceba75e611,138,2547.0,0.9851975296539555
ba494943d8,201,8852.0,0.9839231447897265
099342689f,221,0.0,1.0
e2902bf2a3,206,2472.0,0.9890206842466425
663990c75e,221,8518.0,0.9712773257523772
98c4538e70,163,10030.0,0.9947064013332026
a2437f978d,222,484.0,0.9809822566415057
9913721ee5,210,0.0,1.0
681612cea3,201,2241.0,0.9424566218998137
f0384deeb7,224,0.0,1.0
d431312cb9,216,6216.0,0.9642191941966474
67e2ba4499,178,3876.0,0.9878443289873542
649a81e118,219,0.0,1.0
7aad507507,188,0.0,1.0
26b001bc1f,160,25.0,0.9977453190863641
703cc2cdc7,192,10075.0,0.9960788158023723
7e325e7a9d,223,0.0,1.0
5a25f90bd9,190,0.0,1.0
8a481007c9,165,9524.0,0.9752965395549456
7d187bf4bb,228,818.0,0.8661895892559554
5f168cd2d5,195,971.0,0.9918635427899225
986f9cb702,147,114.0,0.3129104989706891
8c14de9fb8,185,0.0,1.0
6997ae1756,167,521.0,0.9853935888638369
0703c49856,211,1030.0,0.909910793059504
e556a7c183,205,8853.0,0.9881384178021763
561c3ee6c6,230,0.0,1.0
cb88a4e70a,156,0.0,1.0
0a4fd33486,137,1460.0,0.9833349671600824
52114dcb14,210,5069.0,0.9557886481717479
98d30fa576,220,101.0,0.9937261052837957
c0c4b98415,216,0.0,1.0
b41beccab3,188,404.0,0.9836290559749045
02be61df2b,209,0.0,1.0
71d5d55932,193,0.0,0.3074208410940104
bf352f5c5c,218,0.0,1.0
3d059ab2cf,211,0.0,1.0
ff377c193c,215,4603.0,0.9749044211351828
0ca07a2b06,235,0.0,1.0
49b0ee21be,173,3009.0,0.9827467895304381
82b5b3d64f,185,1737.0,0.9711792961474365
04893c47bb,219,0.0,1.0
175c9c9e62,199,0.0,1.0
d30597f09f,220,3878.0,0.8978531516517988
138cdd198f,201,2447.0,0.9769630428389373
bb97471c13,240,0.0,1.0
640c22038a,177,267.0,0.9887265954318204
930e785c7d,230,0.0,0.3120282325262229
f066ef45be,184,0.0,1.0
39d7ccca10,211,654.0,0.8664836780707774
034210b100,192,0.0,1.0
4e50b795b0,243,0.0,1.0
22e315d55c,209,0.0,1.0
5777ae6eb1,158,2969.0,0.9818645230859719
ab9b2622b0,215,0.0,0.9032447799235369
e45649bcc1,219,7238.0,0.97166944417214
894420be25,219,8951.0,0.8965787667875699
7d2a222b14,219,61.0,0.9969610822468385
e480079ae6,200,9922.0,0.9950004901480247
f95cb64587,201,8266.0,0.9770610724438781
28b600699e,210,0.0,1.0
3baa95e545,196,28.0,0.9781393980982257
07b92247d3,230,4340.0,0.9611802764434859
e855b705bc,226,8198.0,0.0
2c7f7f93a7,179,0.0,1.0
d3ad12287c,216,1780.0,0.9870600921478286
e4ada88a55,246,0.0,1.0
e02756640e,217,0.0,1.0
4f7b28dcba,218,0.0,0.790510734241741
bf6482f963,197,2500.0,0.723654543672189
ffc8978fd2,245,0.0,1.0
56e61928d2,144,717.0,0.9764728948142339
9fb88ef17c,189,0.0,1.0
d6b36a5082,209,0.0,0.09587295363199687
6e7bef0170,218,0.0,1.0
7ab5edb803,211,9977.0,0.9924517204195668
49f33f1832,1,0.0,1.0
cfe755cfcd,224,0.0,1.0
42579e0bc6,182,6635.0,0.9871581217527693
fa233440c7,181,282.0,0.8498186452308597
fbcd0447ae,229,5995.0,0.0014704440741103812
4e22f17d32,177,6066.0,0.968140378394275
372fc2e2ad,175,5433.0,0.9850014704440742
3835ff55a0,229,8396.0,0.9789236349377513
